original name,name,category,URL,Plattform,channel name,ground_truth,OCR_ChatGPT4
"ES GEHT WEITER- ZUSAMMEN GEGEN DEN FASCHISMUS Wann- Am Sonntag um 16 Uhr Wo- BundestagEs ist wichtiger denn je, dass wir nicht leise werden, dass wir weiter als breite Gesellschaft auf die Straßen gehen & dafür einsteh.jpg",0211.jpg,fancy,https://www.instagram.com/p/C2SET_cs5dK/?img_index=1,Instagram,gerade.denken,"NAZIS RAUS! Sonntag, 16 Uhr BUNDESTAG 21.01.24 16:00 BUNDESTAG ZUSAMMEN GEGEN RECHTS wir bleiben präsent","NAZIS RAUS! Sonntag, 16 Uhr BUNDESTAG 21.01.24 16:00 BUNDESTAG ZUSAMMEN GEGEN RECHTS wir bleiben präsent"
"Frauenschläger aus der City jagen!Internationaler Tag zur Beseitigung patriarchaler GewaltGegen den Boxkampf von Tom Schwarz in Berlin.Demo Sa. 25.11.2023 16-30 Uhr Boxhagener Platz, Berlin-Friedrichshain(Die Demo ist a.jpg",0212.jpg,fancy,https://www.instagram.com/p/CzYbcZpMFaD/?img_index=1,Instagram,antifanordost,FRAUEN-SCHLÄGER AUS DER STADT JAGEN! GEGEN DEN AUFTRITT VON TOM SCHWARZ! Demo: 25. November 2023 16:30 Uhr * Boxhagener Platz * Berlin Internationaler Tag zur Beseitigung patriarchaler Gewalt @FRAUENKAMPFTAG.SFO | @KEINESHOWFUERTAETER_BERLIN KEINE SHOWS FÜR TÄTER!,FRAUEN-SCHLÄGER AUS DER STADT JAGEN! GEGEN DEN AUFTRITT VON TOM SCHWARZ! Demo: 25. November 2023 16:30 Uhr * Boxhagener Platz * Berlin Internationaler Tag zur Beseitigung patriarchaler Gewalt @FRAUENKAMPFTAG.SFO | @KEINESHOWFUERTAETER_BERLIN KEINE SHOWS FÜR TÄTER!
Keine Profite mit Verschwöhrungsideologien!Daniele Ganser & Co. raus aus der Stadthalle! Demonstration So. 22. Oktober 2023 17-30 Uhr Bahnhof Falkensee + kommt in bunt + mit FFP2-OP-Maske + bringt Fahnen und Banner mit .jpg,0213.jpg,simple,https://www.instagram.com/p/CyVpX_DsHss/?img_index=1,Instagram,afa.fks,"KEINE PROFITE MIT VERSCHWÖRUNGS-IDEOLOGIEN Ganser raus aus der Stadthalle! DEMONSTRATION 22.10.23 FALKENSEE 17:30 UHR | BAHNHOF FKS V.i.S.d.P.: Otto Roth, Lilienstraße 161, 14612 Falkensee @afa.fks","KEINE PROFITE MIT VERSCHWÖRUNGS-IDEOLOGIEN Ganser raus aus der Stadthalle! DEMONSTRATION 22.10.23 FALKENSEE 17:30 UHR | BAHNHOF FKS V.i.S.d.P.: Otto Roth, Lilienstraße 161, 14612 Falkensee @afa.fks"
Wir unterstützen gemeinsam mit @keineshowfuertaeter_berlin die Initiative @keinrammstein_berlin !!Kommt am 15.7. zur Kein Rammstein Demo am Olympiastadion Berlin. Wir protestieren gegen die Konzerte die trotz der Vor.jpg,0214.jpg,fancy,https://www.instagram.com/p/Ct8_LfZsDxL/,Instagram,gerade.denken,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! STOMP THE PATRIARCHY 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK keinrammstein_berlin,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! STOMP THE PATRIARCHY 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK keinrammstein_berlin
„Musik ist unsere Waffe“ – unter diesem Motto findet zu #b0306 das bereits 3. verschwörungsideologische „Friedensfest“ im Amphitheater im Mauerpark statt.Nachdem vergangenes Jahr der rechte Hetzer Anselm Lenz .jpg,0215.jpg,skewed,https://www.instagram.com/p/Cs6Nei9o6Yl/?img_index=1,Instagram,gerade.denken,HUMMUS & BASS STATT HETZE & HASS ANTIFA PICKNICK GEGEN QUERDENKEN PARTY IM MAUERPARK SAMSTAG 3.6. ab 16.30 UHR RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN GERADEDENKEN,**HUMMUS & BASS STATT HETZE & HASS ANTIFA PICKNICK GEGEN QUERDENKEN PARTY IM MAUERPARK SAMSTAG 3.6. ab 16.30 UHR RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN GERADEDENKEN**
"Warum Linkssein nicht vor Konservatismus schützt, die Hufeisentheorie aber falsch ist- Unsere kritische Perspektive auf den Berliner Ostermarsch ‘23 Gemeinsam mit @righttoresistua nehmen wir eine kritische Einordnung .jpg",0216.jpg,skewed,https://www.instagram.com/p/Cqny-SssJXd/?img_index=1,Instagram,gerade.denken,KRITISCHE PERSPEKTIVE AUF DEN OSTERMARSCH ’23 SAMSTAG 08.04. AB 13 UHR ▶ MÜLLERSTRASSE 146 Warum Linkssein.. ..nicht vor Konservatismus schützt.. HUFESENTHEORIE ?QUERFRONT? ..Die Hufeisentheorie aber trotzdem falsch ist. RIGHT TO RESIST GERADEDENKEN,KRITISCHE PERSPEKTIVE AUF DEN OSTERMARSCH ’23 SAMSTAG 08.04. AB 13 UHR ▶ MÜLLERSTRASSE 146 Warum Linkssein.. ..nicht vor Konservatismus schützt.. HUFESENTHEORIE ?QUERFRONT? ..Die Hufeisentheorie aber trotzdem falsch ist. RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN GERADEDENKEN
ALERTA GEGENKUNDEGEBUNG ZUR RECHTSOFFENEN QUERFRONTDEMO „AUFSTAND FÜR FRIEDEN“ AM 25.02.Am Samstag wird vor dem Brandenburger Tor unter dem Motto „Aufstand für Frieden“ zu einer Demo aufgerufen. Hier sollen Waf.jpg,0217.jpg,simple,https://www.instagram.com/p/Co7ysz9Mz6v/?img_index=1,Instagram,gerade.denken,"GEGENKUNDGEBUNG ZUR RECHTSOFFENEN QUERFRONTDEMO „AUFSTAND FÜR FRIEDEN“ SAMSTAG, 25.02. AB 14 UHR Im Tiergarten ggü. US-Botschaft, Ecke Platz des 18. März RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN GERADEDENKEN","GEGENKUNDGEBUNG ZUR RECHTSOFFENEN QUERFRONTDEMO „AUFSTAND FÜR FRIEDEN“ SAMSTAG, 25.02. AB 14 UHR Im Tiergarten ggü. US-Botschaft, Ecke Platz des 18. März RIGHT TO RESIST LINKE UKRAINE-SOLIDARITÄT BERLIN GERADEDENKEN"
"@therealjanboehmermann hat in seiner Show mit Captain Future von der Freedom Parade abgerechnet - der nun am Montag zur Max-Schmeling-Halle kommen will, um dessen Rundfunk-Tanzorchester zu stören Die Show lassen wir uns.jpg",0218.jpg,simple,https://www.instagram.com/p/CnH2l1rsdYk/,Instagram,gerade.denken,Geradedenken präsentiert: CAPTAIN FAIL VS. BÖHMERMANN Montag 09.01.2023 18:00 Uhr Max-Schmeling-Halle,Geradedenken präsentiert: CAPTAIN FAIL VS. BÖHMERMANN Montag 09.01.2023 18:00 Uhr Max-Schmeling-Halle
Am 3.9. unterstützen wir @fridaysforfuture.berlin bei ihrem Straßenfest im Mauerpark! Damit laufen wir uns schon einmal warm- Z.B. für den großen Klimastreik am 23.09.! Aktuell verschärfen sich unter anderem durch d.jpg,0219.jpg,skewed,https://www.instagram.com/p/Ch2axS8sOW4/,Instagram,gerade.denken,StraßenFFFest 3.9.22 14:30 Laufdemo Leopoldplatz 16-19 Uhr Mauerpark Straßenfest ab 19 Uhr Rave in den Abend,StraßenFFFest 3.9.22 14:30 Laufdemo Leopoldplatz 16-19 Uhr Mauerpark Straßenfest ab 19 Uhr Rave in den Abend
Das Finale der Querdenken-Demowoche steht an- „Friedensfest 3.0“ am Samstag im Mauerpark Wir sagen weiterhin- Der (gewaltsame) #umsturzfälltaus..dennoch hat der Querdenken-Marsch durch Berlin am Montag viele kalt ü.jpg,0220.jpg,fancy,https://www.instagram.com/p/Cg1qnJgMJeG/,Instagram,gerade.denken,2. Antifaschistisches PICKNICK Gegen Querdenken und Rechts IM MAUERPARK 06.08 SAMSTAG ab 14 Uhr Musik & Kundgebung,2. Antifaschistisches PICKNICK Gegen Querdenken und Rechts IM MAUERPARK 06.08 SAMSTAG ab 14 Uhr Musik & Kundgebung
"Gegen Krieg, Faschismus und Querfront!Wann- Samstag -- 25.06.2022 -- 12-30 UhrWo- Antonplatz WeißenseeWer- @antifanordost @gerade.denken @merkste_selba Warum- Am 25.06.2022 will die rechtsoffene, verschwörungsideologis.jpg",0221.jpg,fancy,https://www.instagram.com/p/Ce1eFeYsBgm/,Instagram,gerade.denken,GEGEN KRIEG FASCHISMUS UND QUERFRONT Kein Platz für Verschwörungsideolog*innen und ihre rechtsoffene »Friedenskundgebung« auf dem Weißenseer Antonplatz! DEMO 25.06.22 12³⁰ UHR ANTONPLATZ WEISSENSEE www.antifa-nordost.org,GEGEN KRIEG FASCHISMUS UND QUERFRONT Kein Platz für Verschwörungsideolog*innen und ihre rechtsoffene »Friedenskundgebung« auf dem Weißenseer Antonplatz! DEMO 25.06.22 12³⁰ UHR ANTONPLATZ WEISSENSEE www.antifa-nordost.org
Am 1. Mai kommt der Wedding gg Querdenken und Rechts auf die Straße! Wo- Nettelbeckplatz Wann- 13 Uhr Warum- Um Antisemit-innen und rechte Hetzer-innen nicht unwidersprochen mit ihren Verschwörungsideologien durch unse.jpg,0222.jpg,skewed,https://www.instagram.com/p/Cc3DWA9MCa4/?img_index=1,Instagram,gerade.denken,GEGEN SOZIALE UNGERECHTIGKEIT UND KRIEG DER WEDDING KOMMT! QUERDENKEN GEHT! #b0105wedding #SPAZIERSTOP 1. MAI 13 UHR NETTELBECKPLATZ DIE LINKE WEDDING | OMAS GEGEN RECHTS | GERADEDENKEN KEIN SCHULTERSCHLUSS MIT RECHTEN & ANTISEMIT:INNEN,GEGEN SOZIALE UNGERECHTIGKEIT UND KRIEG DER WEDDING KOMMT! QUERDENKEN GEHT! #b0105wedding #SPAZIERSTOP 1. MAI 13 UHR NETTELBECKPLATZ DIE LINKE WEDDING | OMAS GEGEN RECHTS | GERADEDENKEN KEIN SCHULTERSCHLUSS MIT RECHTEN & ANTISEMIT:INNEN
Am Samstag möchte die rechtsoffene und verschwörungsideologische Initiative „FriedlichZusammen“ in Kreuzberg und Neukölln „spazieren“ gehen. Anlass sind die Impfpflichtdebatte sowie weitere Themen wie z.B. der.jpg,0223.jpg,fancy,https://www.instagram.com/p/CcDJpRzs5I4/,Instagram,gerade.denken,SAMSTAG AB 13:30 UHR Querdenken VERSENKEN AFD is a TRAP IM GÖRLI EINGANG SKALITZER Omas gegen Rechts | GeradeDenken ANTIVERSCHWURBELTE AKTION,SAMSTAG AB 13:30 UHR Querdenken VERSENKEN AFD is a TRAP IM GÖRLI EINGANG SKALITZER Omas gegen Rechts | GeradeDenken ANTIVERSCHWURBELTE AKTION
Zu #b2802 gehen die „Freien Geister“ erneut für ihren verschwörungsideologischen #Montagsspaziergang auf die Straße - dieses Mal mit Zwischenkundgebung an der geschichtsträchtigen Zionskirche. Wir kommen ab 19 Uh.jpg,0224.jpg,skewed,https://www.instagram.com/p/CafN7GKMuL_/,Instagram,gerade.denken,"JEDEN MONTAG DEMO No 9 SPAZIER STOP Lokal Dezentral Überall + Putinfans GEGEN QUERDENKEN UND RECHTS Kastanienallee/Zionskirchstrasse MONTAG, 28.02. 19 UHR NEUER STANDORT","JEDEN MONTAG DEMO No 9 SPAZIER STOP Lokal Dezentral Überall + Putinfans GEGEN QUERDENKEN UND RECHTS Kastanienallee/Zionskirchstrasse MONTAG, 28.02. 19 UHR NEUER STANDORT"
Hinweis- Die Kundgebung von Geradedenken wird diesmal ohne Live DJs ablaufen und keine typische Ravedemo sein. Als Teil der „Impfstreik-Bewegung“ ruft die Junge Alternative (Jugendorga der AfD) zur Demo auf. Dem m.jpg,0225.jpg,fancy,https://www.instagram.com/p/CXRb6K2s2_6/?img_index=1,Instagram,gerade.denken,Berlin? Besser ohne die Junge Alternative. 11.12.21 14.30 Kundgebung Washingtonplatz BERLINER BÜNDNIS GEGEN RECHTS,Berlin? Besser ohne die Junge Alternative. 11.12.21 14.30 Kundgebung Washingtonplatz BERLINER BÜNDNIS GEGEN RECHTS
483069465_18273311494264541_4601723855345641118_n.webp,0226.jpg,simple,https://www.instagram.com/p/DF9vJP7NH54/?img_index=1,Instagram,feminism.unlimited,Alle Geschlechter willkommen! S+U Schönhauser Allee 13:00 Uhr Barrierearm Maskenblock 08.MÄRZ FEMINISM UNLIMITED DEMONSTRATION,Alle Geschlechter willkommen! S+U Schönhauser Allee 13:00 Uhr Barrierearm Maskenblock 08.MÄRZ FEMINISM UNLIMITED DEMONSTRATION
Raus zum feministischen Kampftag! Für einen universellen Feminismus!Mit Blau-Schwarz als neue Regierung sehen wir die Rechte von Frauen und Queers wieder einmal massiv bedroht. Es fängt bei antifeministischen Narrativ.webp,0227.jpg,fancy,https://www.instagram.com/p/DF3BZUTiiPS/?img_index=1,Instagram,feminism.unlimited,RAUS ZUM FEMINISTISCHEN KAMPFTAG! 8. MÄRZ DEMO 2025 19 UHR CEIJA STOJKA PLATZ 1070 WIEN FÜR EINEN UNIVERSELLEN FEMINISMUS!,RAUS ZUM FEMINISTISCHEN KAMPFTAG! 8. MÄRZ DEMO 2025 19 UHR CEIJA STOJKA PLATZ 1070 WIEN FÜR EINEN UNIVERSELLEN FEMINISMUS!
"Ankündigung! Samstag 19.04.2025 🕯Einladung zum Gedenkspaziergang🕯Samstag, 19.04.2025 - 11-00 Uhr - Bahnhof Ludwigsfelde 14974 LudwigsfeldeAnreise- RB32, RE3, RE4, RE8, Bus 702, 710, 714, 715, 720, 750, X19 Ludwigs.jpg",0228.jpg,skewed,https://www.instagram.com/p/DIjAh2RNYVl/?img_index=1,Instagram,demo.ticker.berlin,19.04.2025 Einladung zum Gedenkspaziergang ehm. Zwangsarbeiter*innen-Lager Großmotorenwerk der Daimler-Benz AG in Ludwigsfelde und gemeinsame Gedenkminute am Waldfriedhof,19.04.2025 Einladung zum Gedenkspaziergang ehm. Zwangsarbeiter*innen-Lager Großmotorenwerk der Daimler-Benz AG in Ludwigsfelde und gemeinsame Gedenkminute am Waldfriedhof
"Ankündigung! Freitag 18.04.2025 WIR BLEIBEN ALLE! Samstag, 18.04.2025 - 16-00 Uhr - Alexanderplatz Weltzeituhr 10178 BerlinAnreise- U5, U2, U8, S3, S5, S7, S9, Tram 12, M1, M2, M4, M5, M6, Bus 100, 200, 248, 300 Alexand.jpg",0229.jpg,skewed,https://www.instagram.com/p/DIhHxHrMEUV/?img_index=1,Instagram,demo.ticker.berlin,WIR BLEIBEN ALLE! POLITISCH MOTIVIERTE ABSCHIEBUNGEN STOPPEN DEMO FR. 18. APRIL 16:00 ALEX,WIR BLEIBEN ALLE! POLITISCH MOTIVIERTE ABSCHIEBUNGEN STOPPEN DEMO FR. 18. APRIL 16:00 ALEX
"Ankündigung! Donnerstag 17.04.2025 Propaganda der Yuppieschweine - PunkRock_Lyrik gegen die Arbeit Donnerstag, 17.04.2025 - 19-00 Uhr - Regenbogen Café Lausitzer Straße 21a 10999 BerlinAnreise- M29 Ohlauer Straße - U.jpg",0230.jpg,fancy,https://www.instagram.com/p/DIevZbDxHuY/,Instagram,demo.ticker.berlin,"PROPAGANDA DER YUPPIESCHWEINE PunkRock_Lyrik gegen die Arbeit Donnerstag, 17.04.25, 19:00 Uhr RegenbogenCafé","PROPAGANDA DER YUPPIESCHWEINE PunkRock_Lyrik gegen die Arbeit Donnerstag, 17.04.25, 19:00 Uhr RegenbogenCafé"
"Ankündigung! Dienstag 15.04.2025 Studentische Freiräume und Protest an der FU Dienstag, 15.04.2025 - ab 18-00 Uhr - Rotes Café Ihnestraße 22, 14195 BerlinAnreise- U3 Freie Universität - Bus 110 Bitscher Straße Aufr.jpg",0231.jpg,fancy,https://www.instagram.com/p/DIY86tzttet/?img_index=1,Instagram,demo.ticker.berlin,"STUDENTISCHE FREIRÄUME UND PROTEST AN DER FU VORTRAG IM ROTEN CAFÉ Di, 15. APRIL AB 18 UHR IHNESTR. 22, KELLER VORTRAG und DISKUSSION KÜFA UND GETRÄNKE (GEGEN SPENDE) GEGEN IHRE KRIEGE","STUDENTISCHE FREIRÄUME UND PROTEST AN DER FU VORTRAG IM ROTEN CAFÉ Di, 15. APRIL AB 18 UHR IHNESTR. 22, KELLER VORTRAG und DISKUSSION KÜFA UND GETRÄNKE (GEGEN SPENDE) GEGEN IHRE KRIEGE"
"Ankündigung! Sonntag 13.04.2025 Balkanbrücke Frühlingsevent Sonntag, 13.04.2025 - 15-00 Uhr - Lohmühlenstraße 17, 12435 BerlinAnreise- Bus 194 Lohmühlenstraße - Bus 171 Lohmühlenplatz - Bus 165, 265 Heckmannufer .jpg",0232.jpg,skewed,https://www.instagram.com/p/DIUIsSlsBnm/,Instagram,demo.ticker.berlin,"Save the Date! 13.04.25 15–21 Uhr Diskussion, Basteln, Soli-Merch, Crêpes & Drinks Balkanbrücke Frühlingsevent beim Wagenplatz Lohmühle Lohmühlenstraße 17, 12435 B","Save the Date! 13.04.25 15–21 Uhr Diskussion, Basteln, Soli-Merch, Crêpes & Drinks Balkanbrücke Frühlingsevent beim Wagenplatz Lohmühle Lohmühlenstraße 17, 12435 B"
"Ankündigung! Samstag 05.04.2025 DEMOKRATISCHER MARSCH - Freiheit für Abdullah Öcalan Samstag, 05.04.2025 - 15-00 Uhr - U-Bernauer Straße 10115 BerlinAnreise- U8, M10, Bus 247 Bernauer Straße Aufruf- https---asanb.no.jpg",0233.jpg,simple,https://www.instagram.com/p/DH-52INMTZa/?img_index=1,Instagram,demo.ticker.berlin,"DEMONSTRATION 15:00 05.04.2025 U-BERNAUERSTRASSE Für eine demokratische Lösung der kurdischen Frage und die Freilassung von Abdullah Öcalan, dem Repräsentanten des kurdischen Volkes.","DEMONSTRATION 15:00 05.04.2025 U-BERNAUERSTRASSE Für eine demokratische Lösung der kurdischen Frage und die Freilassung von Abdullah Öcalan, dem Repräsentanten des kurdischen Volkes."
"Ankündigung! Samstag 05.04.2025 #TeslaTakeDown! - Tesla Store in der Mall of Berlin Samstag, 05.04.2025 - 12-00 Uhr - Wilhelmstraße 44, 10117 BerlinAnreise- U2, Bus 300, M48, M85 Anton-Wilhelm-Amo-Straße (ehem. Möhre.jpg",0234.jpg,simple,https://www.instagram.com/p/DH-5QF9smIR/,Instagram,demo.ticker.berlin,#TeslaTakedown 5. April - 12 Uhr Kundgebung Tesla Store Wilhelmstr. Berlin,#TeslaTakedown 5. April - 12 Uhr Kundgebung Tesla Store Wilhelmstr. Berlin
"Ankündigung! Donnerstag 03.04.2025 Infotreffen - Mobi gegen den Veteranentag Donnerstag, 03.04.2025 - 20-00 Uhr - Fischladen Rigaer Straße 83 10247 BerlinAnreise- U5 Samariter Straße Aufruf- https---asanb.noblogs.org-.jpg",0235.jpg,simple,https://www.instagram.com/p/DH6j3AvsRA6/,Instagram,demo.ticker.berlin,NEIN ZUM VETERANENTAG antikrieg.blackblogs.org Provisorischer anarchistischer Antikriegsrat Berlin INFOTREFFEN / MOBI GEGEN DEN VETERANENTAG information and mobilization for the protest against the first German Veterans Day 3. April 2025 / 20:00 Fischladen Rigaerstr. 83 / 10247 Berlin U-Bhf Samariterstrasse,NEIN ZUM VETERANENTAG antikrieg.blackblogs.org Provisorischer anarchistischer Antikriegsrat Berlin INFOTREFFEN / MOBI GEGEN DEN VETERANENTAG information and mobilization for the protest against the first German Veterans Day 3. April 2025 / 20:00 Fischladen Rigaerstr. 83 / 10247 Berlin U-Bhf Samariterstrasse
"Ankündigung! Dienstag 01.04.2025 SOLIDARITÄTSTISCH GEGEN 500 MILLIARDEN KRIEGSKREDITE Dienstag, 01.04.2025 - 19-00 Uhr - Kiezcafé Maggie Frankfurter Allee 205, 10243 BerlinAnreise- U5, Bus 240 Magdalenenstraße Aufruf.jpg",0236.jpg,simple,https://www.instagram.com/p/DH1ZfpSN_MA/?img_index=1,Instagram,demo.ticker.berlin,"SOLIDARISCHER STAMMTISCH GEGEN 500 MILLIARDEN KRIEGSKREDITE Diskussion & Abendessen am 1. April ab 19:00 im Maggie, Frankfurter Allee 205","SOLIDARISCHER STAMMTISCH GEGEN 500 MILLIARDEN KRIEGSKREDITE Diskussion & Abendessen am 1. April ab 19:00 im Maggie, Frankfurter Allee 205"
"Ankündigung! Montag 31.03.2025 Kundgebung- Gerechtigkeit für Cleo! Gegen Racial Profiling und Transmisogynoir! Montag, den 31.03.2025 - 12-00 Uhr - Jägerallee 10-12, 14469 PotsdamAnreise- S1, S7 Potsdam HBf mit Bus 69.jpg",0237.jpg,simple,https://www.instagram.com/p/DH08K0bNUSZ/?img_index=1,Instagram,demo.ticker.berlin,"Kundgebung Gerechtigkeit für Cleo! Gegen Racial Profiling und Transmisogynoir! Mo, 31. März um 12 Uhr Justizzentrum Potsdam Jägerallee 10-12 14469 Potsdam","Kundgebung Gerechtigkeit für Cleo! Gegen Racial Profiling und Transmisogynoir! Mo, 31. März um 12 Uhr Justizzentrum Potsdam Jägerallee 10-12 14469 Potsdam"
"Ankündigung! Freitag 28.03.2025 Bleiberechtskampf Abend Freitag, 28.03.2025 - 18-00 Uhr - KuBiZ Bernkasteler Straße 78, 13088 BerlinAnreise- Tram 12, 27 Bus 156, 255, 259 Berliner Allee-Rennbahnstraße - Tram M4, M13, .jpg",0238.jpg,fancy,https://www.instagram.com/p/DHqdcd-tG13/,Instagram,demo.ticker.berlin,BLEIBERECHTSKAMPFABEND 18.00 – 20.00 FLINTA only create a save space open mic 20.00 – 23.00 all gender welcome BANDS THEM PRETTY SONGS INTENSIVE SNARE UNIT 23.00 – open end all gender PARTY im CAFE U Bernkastelerstr. 78 13088 Berlin 28.03,BLEIBERECHTSKAMPFABEND 18.00 – 20.00 FLINTA only create a save space open mic 20.00 – 23.00 all gender welcome BANDS THEM PRETTY SONGS INTENSIVE SNARE UNIT 23.00 – open end all gender PARTY im CAFE U Bernkastelerstr. 78 13088 Berlin 28.03
"Vergessene Arbeitskämpfe – Ein Punk-Abend • Blutiges Wüstenturnier 2022Mit Livemusik von #litbarski & @ulisailor @colored_moth mussten krankheitsbedingt absagen, dafür spielt @ulisailor Donnerstag! 24. November, E.jpg",0239.jpg,photo,https://www.instagram.com/p/ClOp6VqO-b2/?img_index=1,Instagram,volksbuehne.berlin,Vergessene Arbeitskämpfe PUNK Abend Eintritt: 8€ Roter Salon in der VOLKSBÜHNE Wann: 24.11. 21 UHR Wer: LITBARSKI + COLORED MOTH arbeitskaempfe@volksbuehne-berlin.de,Vergessene Arbeitskämpfe PUNK Abend Eintritt: 8€ Roter Salon in der VOLKSBÜHNE Wann: 24.11. 21 UHR Wer: LITBARSKI + COLORED MOTH arbeitskaempfe@volksbuehne-berlin.de
72622622_170122810709592_8312447626608387491_n.jpg,0240.jpg,simple,https://www.instagram.com/p/B3jeq5Ho4aB/,Instagram,volksbuehne_berlin,#KeinFussbreit! Antisemitismus und Rassismus töten - rechter Terror bedroht unsere Gesellschaft! Demonstration: Sonntag - 13.10.2019 - 13 Uhr Bebelplatz - Berlin-Mitte unteilbar.org/keinfussbreit,#KeinFussbreit! Antisemitismus und Rassismus töten - rechter Terror bedroht unsere Gesellschaft! Demonstration: Sonntag - 13.10.2019 - 13 Uhr Bebelplatz - Berlin-Mitte unteilbar.org/keinfussbreit
"Der Lockdown ist nicht alternativlos. Weiss doch jeder, oder #grundgesetz#lockdownkills #deinestimmezählt #demokratischerwiderstand #fakepandemic #junkscience #covid1984 #nichtohneuns.jpg",0241.jpg,simple,https://www.instagram.com/p/CI0ycEpAndn/,Instagram,nichtohneuns,Spaziergang mit dem Grundgesetz DEMOKRATISCHER WIDERSTAND UNTEILBAR NICHTOHNEUNS 19.12.2020 Rosa-Luxemburg-Platz 14:30 Uhr Wie immer top hygienisch! Der Demokratische Widerstand besteht weiterhin auf die ersten 20 Artikel unserer Verfassung! auf die Würde der Alten & der Kranken! auf Beendigung des obrigkeitsstaatlichen Terrors! auf Beendigung des Notstands-Regimes! auf Wahlen & umfassende Transparenz! auf demokratische Regeln für unser künftiges Wirtschaftssystem! Anlass? - LOCKDOWN!,Spaziergang mit dem Grundgesetz DEMOKRATISCHER WIDERSTAND UNTEILBAR NICHTOHNEUNS 19.12.2020 Rosa-Luxemburg-Platz 14:30 Uhr Wie immer top hygienisch! Der Demokratische Widerstand besteht weiterhin auf die ersten 20 Artikel unserer Verfassung! auf die Würde der Alten & der Kranken! auf Beendigung des obrigkeitsstaatlichen Terrors! auf Beendigung des Notstands-Regimes! auf Wahlen & umfassende Transparenz! auf demokratische Regeln für unser künftiges Wirtschaftssystem! Anlass? - LOCKDOWN!
Die Berliner Allee wude schick gemacht!Am 6. Oktober 2024auf die Straße!Stoppt den III. Weg!Für ein Ende der Nazi-Kampftrainings im Sportkplex in der Weißenseer Rennbahnstraße!Für die befreite Geschafft!Wir sehen un.jpg,0242.jpg,photo,https://www.instagram.com/p/DAjFfRYMfBE/?img_index=1,Instagram,antifanordost,SCHAUT NICHT WEG! Stoppt die Nazikampf-trainings in Weißensee 06.10.2024 DEMO 13 Uhr Antonplatz KEINEN RAUM DEM III. WEG! ,SCHAUT NICHT WEG! Stoppt die Nazikampf-trainings in Weißensee 06.10.2024 DEMO 13 Uhr Antonplatz KEINEN RAUM DEM III. WEG! 
