file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02
0232.jpg,skewed,"Save the Date! 13.04.25 15–21 Uhr Diskussion, Basteln, Soli-Merch, Crêpes & Drinks Balkanbrücke Frühlingsevent beim Wagenplatz Lohmühle Lohmühlenstraße 17, 12435 B","Save the Date!
13.04.25
15-21 Uhr

Diskussion,

so,i—Mel'ch
Crepe&s
& Drink
Balkanbrücke s
Fruhlmgsevent",0.0,"Save the Date! 13.04.25 15-21 Uhr Diskussion, so,i—Mel'ch Crepe&s & Drink Balkanbrücke s Fruhlmgsevent",0.0,0.5337423312883436,0.48466257668711654,0.2857142857142857,0.2857142857142857
0233.jpg,simple,"DEMONSTRATION 15:00 05.04.2025 U-BERNAUERSTRASSE Für eine demokratische Lösung der kurdischen Frage und die Freilassung von Abdullah Öcalan, dem Repräsentanten des kurdischen Volkes.","DEMONSTRATION

05.04.2025

U-BERNAUERSTRASSE

Für eine demokratische Lösung der
kurdischen Frage und die Freilassung
von Abdullah Öcalan, dem
Repräsentanten des kurdischen Volkes,",0.0,"DEMONSTRATION 05.04.2025 U-BERNAUERSTRASSE Für eine demokratische Lösung der kurdischen Frage und die Freilassung von Abdullah Öcalan, dem Repräsentanten des kurdischen Volkes,",0.0,0.9615384615384616,0.9175824175824175,0.045454545454545456,0.045454545454545456
0234.jpg,simple,#TeslaTakedown 5. April - 12 Uhr Kundgebung Tesla Store Wilhelmstr. Berlin,"#TeslaTakedown
5. April - 12 Uhr

Kundgebung

Tesla Store Wilhelmstr. Berlm

ST IT HE
Bewegt Politik",0.0,#TeslaTakedown 5. April - 12 Uhr Kundgebung Tesla Store Wilhelmstr. Berlm ST IT HE Bewegt Politik,0.0,0.6756756756756757,0.5945945945945945,0.9090909090909091,0.9090909090909091
0235.jpg,simple,NEIN ZUM VETERANENTAG antikieg.blackblogs.org Provisorischer anarchistischer Antikriegsrat Berlin INFOTREFFEN / MOBI GEGEN DEN VETERANENTAG information and mobilization for the protest against the first German Veterans Day 3. April 2025 / 20:00 Fischladen Rigaerstr. 83 / 10247 Berlin U-Bhf Samariterstrasse,"INFOTREFFEN / MOBI GEGEN
DEN VETERANENTAG

information and mobilization for the protest
against the first German Veterans Day

3. April 2025 / 20:00

Fischladen Rigaerstr. 83 / 10247 Berlin
U-Bhf Samariterstrasse",0.0,INFOTREFFEN / MOBI GEGEN DEN VETERANENTAG information and mobilization for the protest against the first German Veterans Day 3. April 2025 / 20:00 Fischladen Rigaerstr. 83 / 10247 Berlin U-Bhf Samariterstrasse,0.0,0.6807817589576548,0.6514657980456027,0.0,0.0
0236.jpg,simple,"SOLIDARISCHER STAMMTISCH GEGEN 500 MILLIARDEN KRIEGSKREDITE Diskussion & Abendessen am 1. April ab 19:00 im Maggie, Frankfurter Allee 205","SOLIDARISCHER STAMMTISCH GEGEN

Diskussion & Abendessen am 1. April ab
19:00 im Maggie, Frankfurter Allee 205",0.0,"SOLIDARISCHER STAMMTISCH GEGEN Diskussion & Abendessen am 1. April ab 19:00 im Maggie, Frankfurter Allee 205",0.0,0.7883211678832117,0.7737226277372262,0.15789473684210525,0.15789473684210525
0237.jpg,simple,"Kundgebung Gerechtigkeit für Cleo! Gegen Racial Profiling und Transmisogynoir! Mo, 31. März um 12 Uhr Justizzentrum Potsdam Jägerallee 10-12 14469 Potsdam","Gerechtigkeit für Cleo!

Gegen Racial Profiling
und Transmisogynoir!

Mo, _ 31. März um 12 Uhr
Justizzentrum Potsdam
ägerallee 10-12
14469 Potsdam",0.0,"Gerechtigkeit für Cleo! Gegen Racial Profiling und Transmisogynoir! Mo, _ 31. März um 12 Uhr Justizzentrum Potsdam ägerallee 10-12 14469 Potsdam",0.0,0.9090909090909091,0.8571428571428572,0.47619047619047616,0.47619047619047616
0238.jpg,fancy,BLEIBERECHTSKAMPF ABEND 18.00 - 20.00 FLINTA only *create a save space* open mic* 20.00 - 23.00 all gender welcome *BANDS* *THEM PRETTY SONGS* *INTENSIVE SNARE UNIT* 23.00 - open end all gender PARTY im CAFE U Bernkastelerstr. 78 13088 Berlin 28.03,"BLEIRERECHTSKAMPF

D END

Ar .00 - 20.00 FLINTA 00y
/ y ovenie. 0 SOVE SP<U—*‘°FIV\ MC
vr welcomg

(E THEM PRETTY -SONGS%
Gr INTENSIVE SNARE. UNLT#",0.0,BLEIRERECHTSKAMPF D END Ar .00 - 20.00 FLINTA 00y / y ovenie. 0 SOVE SP<U—*‘°FIV\ MC vr welcomg (E THEM PRETTY -SONGS% Gr INTENSIVE SNARE. UNLT#,0.0,0.3790322580645161,0.3467741935483871,0.0,0.0
0239.jpg,photo,Vergessene Arbeitskämpfe PUNK Abend Eintritt: 8€ Roter Salon in der VOLKSBÜHNE Wann: 24.11. Wer: LITBARSKI + COLORED MOTH 21 UHR arbeitskaempfe@volksbuehne-berlin.de,,0.0,,0.0,0.0,0.0,0.0,0.0
0240.jpg,simple,"#KeinFussbreit! Antisemitismus und Rassismus töten - rechter Terror bedroht unsere Gesellschaft! Demonstration: Sonntag - 13.10.2019 - 13 Uhr Bebelplatz - Berlin-Mitte unteilbar.org/keinfussbreit Foto: Allexkoch, CC BY-SA 4.0","#KeinFussbreit!
Antisemitismus und
Rassismus töten -
rechter Terror bedroht
unsere Gesellschaft!
Demonstration:
Sonntag=13.10.2019 - 13 Uhr
Bebelplatz- Berlin-Mitte
unteilbar.org/keinfussbreit

Foto: Allexkoch, CC BY-SA 4.0",0.0,"#KeinFussbreit! Antisemitismus und Rassismus töten - rechter Terror bedroht unsere Gesellschaft! Demonstration: Sonntag=13.10.2019 - 13 Uhr Bebelplatz- Berlin-Mitte unteilbar.org/keinfussbreit Foto: Allexkoch, CC BY-SA 4.0",0.0,0.9822222222222222,0.9377777777777778,0.48148148148148145,0.48148148148148145
0241.jpg,simple,Spaziergang mit dem Grundgesetz 19.12.2020 Rosa-Luxemburg-Platz 14:30 Uhr DEMOKRATISCHER WIDERSTAND UNTEILBAR NICHTOHNEUNS NICHTOHNEUNS Wie immer top hygienisch! Der Demokratische Widerstand besteht weiterhin * auf die ersten 20 Artikel unserer Verfassung! * auf die Würde der Alten & der Kranken! * auf Beendigung des obrigkeitsstaatlichen Terrors! * auf Beendigung des Notstands-Regimes! * auf Wahlen & umfassende Transparenz! * auf demokratische Regeln für unser künftiges Wirtschaftssystem! Anlass? - LOCKDOWN!,"DEMOKRATISCHER |
WÄiDERSTAND

z
fa
=
=
O|
-
z
en
z

}.
!
|
|
|
/
|
|
#

- I5

‚Der Demokratische Widerstand besteht weiterhin

+ auf die ersten 20 Artikel unserer Verfassung! + auf Beendigung des Notstands-Regimes!
+ auf die Würde der Alten & der Kranken! + auf Wahlen & umfassende Transparenz!
+ auf Beendigung des obrigkeitsstaatlichen Terrors! + auf demokratische Regeln für unser künftiges Wirtschaftssystem!",0.0,DEMOKRATISCHER | WÄiDERSTAND z fa = = O| - z en z }. ! | | | / | | # - I5 ‚Der Demokratische Widerstand besteht weiterhin + auf die ersten 20 Artikel unserer Verfassung! + auf Beendigung des Notstands-Regimes! + auf die Würde der Alten & der Kranken! + auf Wahlen & umfassende Transparenz! + auf Beendigung des obrigkeitsstaatlichen Terrors! + auf demokratische Regeln für unser künftiges Wirtschaftssystem!,0.0,0.4571984435797666,0.4396887159533074,0.08955223880597014,0.08955223880597014
0242.jpg,photo,SCHAUT NICHT WEG! Stoppt die Nazikampf- trainings in Weißensee 06.10.2024 DEMO 13 Uhr Antonplatz KEINEN RAUM DEM III. WEG! schautnichtweg.noblogs.org schautnichtweg_,"| [SCHAUT NICHT WEGT] |

A W 1
M

ı 06.10.2024 DEMO
/ R Uhr Antonplatz",0.0,| [SCHAUT NICHT WEGT] | A W 1 M ı 06.10.2024 DEMO / R Uhr Antonplatz,0.0,0.296969696969697,0.2787878787878788,0.0,0.0
